Source,Target,Airline;Price
HYD,CCU,IGO;45,18
HYD,CCU,AIC;97,2
HYD,CCU,SEJ;25,25
HYD,VTZ,IGO;24,36
HYD,VTZ,AIC;70,43
HYD,VTZ,SEJ;71,19
HYD,HKG,CPA;19,39
HYD,DEL,IGO;8,54
HYD,DEL,JAI;45,44
HYD,DEL,AIC;77,3
HYD,DEL,RSH;54,38
HYD,DEL,SEJ;53,86
HYD,JAI,IGO;33,77
HYD,BLR,IGO;98,42
HYD,BLR,JAI;11,98
HYD,BLR,AIC;47,26
HYD,BLR,RSH;79,32
HYD,BLR,SEJ;64,67
HYD,VGA,AIC;24,4
HYD,VGA,SEJ;12,92
HYD,CJB,SEJ;81,14
HYD,COK,IGO;2,68
HYD,COK,SEJ;14,24
HYD,IXM,SEJ;91,58
HYD,MAA,IGO;69,44
HYD,MAA,JAI;11,91
HYD,MAA,AIC;26,73
HYD,MAA,RSH;39,49
HYD,MAA,SEJ;59,32
HYD,RJA,JAI;63,29
HYD,RJA,RSH;73,94
HYD,RJA,SEJ;31,6
HYD,TIR,AIC;8,47
HYD,TIR,SEJ;17,78
HYD,KUL,JAI;63,94
HYD,KUL,MAS;75,73
HYD,SIN,SLK;92,83
HYD,SIN,SIA;66,33
HYD,SIN,TGW;59,75
HYD,BKK,THA;72,01
IXM,CMB,LPR;59,09
IXM,CMB,SEJ;82,11
IXM,CMB,ALK;32,53
IXM,HYD,SEJ;16,35
IXM,MAA,JAI;97,11
IXM,MAA,AIC;69,41
IXM,MAA,RSH;67,45
IXM,MAA,SEJ;47,82
IXE,DMM,AXB;91,23
IXE,AUH,AXB;13,43
IXE,DXB,JAI;84,35
IXE,DXB,AXB;8,45
IXE,SHJ,AXB;67,72
IXE,DOH,AXB;38,37
IXE,BOM,JAI;56,16
IXE,BOM,AIC;90,4
IXE,BOM,AXB;11,56
IXE,BOM,RSH;76,28
IXE,BOM,SEJ;8,59
IXE,BLR,JAI;66,96
IXE,BLR,AIC;86,84
IXE,BLR,RSH;45,6
IXE,BLR,SEJ;15,68
MAA,FRA,AIC;38,42
MAA,FRA,DLH;48,27
MAA,LHR,AAL;20,37
MAA,LHR,BAW;85,77
MAA,MRU,AIC;84,6
MAA,MRU,MAU;28,79
MAA,RUN,REU;91,07
MAA,BAH,GBA;97,28
MAA,DMM,SVA;5,83
MAA,JED,SVA;79,14
MAA,RUH,SVA;48,8
MAA,KWI,KAC;28,55
MAA,AUH,JAI;50,98
MAA,AUH,ETD;22,86
MAA,DXB,IGO;20,92
MAA,DXB,UAE;36,74
MAA,SHJ,AIC;22,4
MAA,SHJ,ABY;10,82
MAA,MCT,AIC;92,45
MAA,MCT,OMA;60,93
MAA,DOH,QTR;90,41
MAA,AMD,IGO;31,15
MAA,AMD,SEJ;50,64
MAA,BOM,IGO;4,19
MAA,BOM,JAI;0,97
MAA,BOM,AIC;64,65
MAA,BOM,GOW;52,94
MAA,BOM,AXB;27,59
MAA,BOM,RSH;54,57
MAA,BOM,SEJ;29,61
MAA,GOI,JAI;43,03
MAA,GOI,AIC;35,73
MAA,GOI,RSH;74,75
MAA,GOI,SEJ;58,78
MAA,PNQ,IGO;37,96
MAA,PNQ,GOW;70,84
MAA,PNQ,SEJ;24,67
MAA,CMB,AIC;4,39
MAA,CMB,LPR;19,11
MAA,CMB,SEJ;12,54
MAA,CMB,ALK;70,96
MAA,CCU,IGO;3,72
MAA,CCU,AIC;54,97
MAA,CCU,SEJ;51,65
MAA,VTZ,IGO;1,55
MAA,VTZ,SEJ;69,51
MAA,HKG,CPA;9,18
MAA,DEL,IGO;23,51
MAA,DEL,JAI;86,48
MAA,DEL,AIC;25,59
MAA,DEL,RSH;17,14
MAA,DEL,SEJ;7,88
MAA,BLR,IGO;30,2
MAA,BLR,JAI;29,94
MAA,BLR,AIC;38,02
MAA,BLR,RSH;39,73
MAA,BLR,SEJ;73,66
MAA,CJB,IGO;71,55
MAA,CJB,JAI;17,6
MAA,CJB,RSH;54,83
MAA,CJB,SEJ;60,34
MAA,COK,IGO;2,69
MAA,COK,JAI;37,62
MAA,COK,AIC;21,35
MAA,COK,RSH;65,18
MAA,COK,SEJ;7,29
MAA,CCJ,SEJ;19,23
MAA,HYD,IGO;79,39
MAA,HYD,JAI;9,42
MAA,HYD,AIC;1,28
MAA,HYD,RSH;25,41
MAA,HYD,SEJ;71,74
MAA,IXM,JAI;18,14
MAA,IXM,AIC;64,76
MAA,IXM,RSH;87,33
MAA,IXM,SEJ;69,37
MAA,IXZ,JAI;27,81
MAA,IXZ,AIC;82,7
MAA,IXZ,GOW;72,76
MAA,IXZ,RSH;18,3
MAA,IXZ,SEJ;1,33
MAA,TRZ,JAI;34,37
MAA,TRZ,AXB;24,43
MAA,TRZ,RSH;46,67
MAA,TRV,IGO;54,12
MAA,TRV,AIC;30
MAA,TRV,AXB;13,76
MAA,TRV,SEJ;12,11
MAA,DMK,AIQ;17,5
MAA,KUL,JAI;51,75
MAA,KUL,AXM;61,84
MAA,KUL,AXB;41,07
MAA,KUL,MAS;21,52
MAA,SIN,IGO;20,47
MAA,SIN,JAI;25,85
MAA,SIN,AIC;30,29
MAA,SIN,GIA;98,96
MAA,SIN,SLK;72,41
MAA,SIN,SIA;22,31
MAA,SIN,TGW;56,85
MAA,BKK,THA;24,51
MAA,BKK,REU;96,98
MAA,HRI,LPR;31,79
MAA,HRI,ALK;81,17
IXZ,CCU,JAI;38,9
IXZ,CCU,AIC;50,16
IXZ,CCU,GOW;47,2
IXZ,CCU,RSH;39,14
IXZ,CCU,SEJ;6,54
IXZ,DEL,AIC;81,17
IXZ,MAA,JAI;45,75
IXZ,MAA,AIC;63,23
IXZ,MAA,GOW;8,95
IXZ,MAA,RSH;23,88
IXZ,MAA,SEJ;90,15
RJA,HYD,JAI;84,19
RJA,HYD,RSH;33,35
RJA,HYD,SEJ;99,22
TIR,HYD,AIC;39,45
TIR,HYD,SEJ;37,56
TRZ,CMB,LPR;44,75
TRZ,CMB,ALK;89,26
TRZ,MAA,JAI;12
TRZ,MAA,AXB;44,04
TRZ,MAA,RSH;66,48
TRZ,KUL,AXM;78,34
TRZ,KUL,MXD;66,33
TRZ,SIN,AXB;60,82
TRZ,SIN,TGW;67,59
TRV,BAH,GBA;78,51
TRV,DMM,JAI;6,82
TRV,RUH,AIC;35,36
TRV,KWI,KAC;97,62
TRV,AUH,JAI;11,35
TRV,AUH,ETD;0,02
TRV,AUH,AXB;89,25
TRV,DXB,IGO;19,69
TRV,DXB,UAE;5,69
TRV,DXB,AXB;23,65
TRV,SHJ,AIC;70,81
TRV,SHJ,ABY;32,69
TRV,SHJ,AXB;8,14
TRV,MCT,JAI;53,14
TRV,MCT,AXB;38,79
TRV,MCT,OMA;40,27
TRV,DOH,QTR;0,82
TRV,BOM,IGO;59,58
TRV,BOM,JAI;28,52
TRV,BOM,AIC;8,97
TRV,BOM,AXB;55,03
TRV,BOM,RSH;39,67
TRV,BOM,SEJ;8,4
TRV,CMB,LPR;85,7
TRV,CMB,ALK;46,32
TRV,BLR,IGO;57,17
TRV,BLR,JAI;51,03
TRV,BLR,AIC;68,98
TRV,BLR,RSH;33,13
TRV,COK,IGO;59,08
TRV,COK,AIC;36,21
TRV,COK,AXB;7,43
TRV,MAA,IGO;69,55
TRV,MAA,AIC;23,98
TRV,MAA,AXB;1,06
TRV,MAA,SEJ;76,21
TRV,MLE,AIC;6,09
TRV,SIN,SLK;18,8
TRV,SIN,SIA;82,74
TRV,SIN,TGW;74,68
PBH,IXB,DRK;14,2
PBH,CCU,DRK;71,82
PBH,DAC,DRK;96,45
PBH,KTM,DRK;6,95
PBH,GAU,DRK;17,5
MLE,FRA,CFG;44,64
MLE,LGW,BAW;57,41
MLE,MXP,ISS;27,6
MLE,IST,THY;55,86
MLE,AUH,AZA;17,58
MLE,AUH,ETD;83,45
MLE,DXB,UAE;72,39
MLE,MCT,OMA;37,86
MLE,DOH,QTR;17,09
MLE,SVO,AFL;58,33
MLE,VKO,TSO;2,25
MLE,CMB,BAW;62,09
MLE,CMB,UAE;67,88
MLE,CMB,KAL;14,19
MLE,CMB,MAS;97,12
MLE,CMB,LPR;93,64
MLE,CMB,CES;79,48
MLE,CMB,THY;50,62
MLE,CMB,ALK;98,67
MLE,CMB,OMA;65,99
MLE,HKG,CPA;34,92
MLE,HKG,HDA;75,16
MLE,COK,SEJ;85,15
MLE,TRV,AIC;7,45
MLE,KUL,MAS;91,84
MLE,SIN,SIA;40,15
MLE,SIN,TGW;51,3
MLE,PEK,CHH;72,14
MLE,PEK,LBC;71,31
MLE,CAN,CSN;60,89
MLE,PVG,LBC;30,56
MLE,BKK,BKP;55,33
MLE,DWC,FDB;14,18
MLE,HRI,ETD;51,98
MLE,HRI,ALK;8,9
DMK,PNH,AIQ;31,18
DMK,REP,AIQ;84,28
DMK,HKG,AIQ;20,88
DMK,MFM,AIQ;9,17
DMK,MAA,AIQ;41,96
DMK,PRH,NOK;2,24
DMK,PHS,NOK;18,6
DMK,PHS,AIQ;53,48
DMK,NAW,AIQ;69,01
DMK,KBV,NOK;83,65
DMK,KBV,AIQ;74,15
DMK,HKT,NOK;30,51
DMK,HKT,AIQ;40,98
DMK,HKT,OEA;31,56
DMK,HDY,NOK;43,97
DMK,HDY,AIQ;86,83
DMK,TST,NOK;37,57
DMK,TST,AIQ;77,85
DMK,UTH,NOK;75,25
DMK,UTH,AIQ;37,02
DMK,SNO,NOK;96,67
DMK,LOE,NOK;4,58
DMK,HAN,AIQ;50,59
DMK,SGN,AIQ;65,7
DMK,MDL,AIQ;78,8
DMK,RGN,NOK;79,55
DMK,RGN,AIQ;91,28
DMK,CGK,AWQ;59,25
DMK,KUL,AXM;23,34
DMK,KUL,AIQ;71,04
DMK,KUL,MXD;66,93
DMK,PEN,AIQ;64,14
DMK,SIN,AIQ;84,66
DMK,CAN,AIQ;17,63
DMK,CAN,OEA;62,93
DMK,CSX,AIQ;35,52
DMK,SZX,AIQ;45,11
DMK,WUH,AIQ;71,97
DMK,XIY,AIQ;55,68
DMK,KMG,AIQ;80,95
DMK,HGH,AIQ;36,48
DMK,NGB,AIQ;14,31
DMK,CKG,AIQ;2,66
DMK,SUB,AWQ;85,23
DMK,CNX,NOK;48,17
DMK,CNX,AIQ;71,36
DMK,CEI,NOK;4,69
DMK,CEI,AIQ;81,82
DMK,NST,NOK;36,31
DMK,NST,AIQ;97,26
DMK,KOP,NOK;83,96
DMK,KOP,AIQ;2,95
DMK,UBP,NOK;0,26
DMK,UBP,AIQ;5,85
DMK,KKC,AIQ;24,99
DMK,DPS,AIQ;2,3
DMK,URT,NOK;84,54
DMK,URT,AIQ;3,18
DMK,NNT,NOK;17,94
DMK,ROI,NOK;3,1
DMK,BFV,NOK;26,88
DMK,UNN,NOK;59,9
DMK,CJM,NOK;97,19
DMK,MAQ,NOK;45,7
UTP,USM,BKP;18,17
UTP,HKT,BKP;60,57
LPT,BKK,BKP;74,02
PRH,DMK,NOK;24,81
PHS,DMK,NOK;82,88
PHS,DMK,AIQ;66,05
NAW,DMK,AIQ;0,21
KBV,DMK,NOK;70,08
KBV,DMK,AIQ;26,54
KBV,USM,BKP;70,96
KBV,KUL,AXM;88,9
KBV,KUL,MAS;58,74
KBV,SIN,AIQ;58,38
KBV,SIN,TGW;77,54
KBV,BKK,AFR;96,82
KBV,BKK,CPA;61,94
KBV,BKK,ETD;24,24
KBV,BKK,DLH;33,77
KBV,BKK,BKP;32,99
KBV,BKK,QFA;18,01
KBV,BKK,QTR;2,74
KBV,BKK,THA;66,9
KBV,CNX,AIQ;71,58
USM,HKG,CPA;13,07
USM,HKG,BKP;69,18
USM,UTP,BKP;31,43
USM,KBV,BKP;34,79
USM,HKT,BKP;49,74
USM,KUL,MAS;35,11
USM,KUL,BKP;93,27
USM,PEN,FFM;29,03
USM,PEN,MAS;57,88
USM,SIN,SLK;4,65
USM,SIN,BKP;92,8
USM,SIN,QFA;7,77
USM,SIN,SIA;31,64
USM,SZB,FFM;45,66
USM,SZB,MAS;8,55
USM,BKK,BKP;67,24
USM,BKK,THA;92,61
USM,CNX,BKP;83,39
HKT,AUH,BER;33,19
HKT,AUH,ETD;54,26
HKT,DXB,UAE;32,22
HKT,MNL,CEB;19,65
HKT,LED,TSO;60,67
HKT,SVX,TSO;85,09
HKT,VKO,TSO;72,12
HKT,HKG,CPA;92,13
HKT,HKG,AIQ;43,46
HKT,HKG,HDA;37,87
HKT,HKG,THA;89,14
HKT,HKG,HKE;20,64
HKT,DMK,NOK;56,86
HKT,DMK,AIQ;16,99
HKT,DMK,OEA;0,86
HKT,UTP,BKP;75,99
HKT,USM,BKP;72,05
HKT,UTH,AIQ;78,61
HKT,CGK,AWQ;26,79
HKT,KUL,AXM;59,74
HKT,KUL,MAS;94,83
HKT,KUL,BKP;11,19
HKT,KUL,QTR;97,23
HKT,KUL,THA;99,67
HKT,PEN,FFM;50,74
HKT,PEN,MAS;38,81
HKT,SIN,JSA;84,72
HKT,SIN,AIQ;38,52
HKT,SIN,SLK;26,46
HKT,SIN,BKP;18,44
HKT,SIN,SIA;14,92
HKT,SIN,TGW;25,78
HKT,MEL,JST;19,79
HKT,PER,VOZ;78,78
HKT,SYD,JST;54,28
HKT,PEK,CCA;25,59
HKT,PEK,CHH;70,76
HKT,CAN,CSN;34,48
HKT,SZX,CSN;31,87
HKT,KMG,CES;93,3
HKT,HGH,CES;59,78
HKT,CKG,CSC;8,66
HKT,CKG,BCC;96,52
HKT,KWE,CSN;44,15
HKT,CTU,CSC;20,26
HKT,PVG,CSH;6,74
HKT,PVG,DKH;75,99
HKT,PVG,CES;23,9
HKT,BKK,BCC;78,02
HKT,BKK,BER;41,43
HKT,BKK,AFR;4,8
HKT,BKK,BAW;43,46
HKT,BKK,ETD;93,3
HKT,BKK,JAL;95,98
HKT,BKK,KLM;86,98
HKT,BKK,DLH;83,4
HKT,BKK,MAS;74,36
HKT,BKK,BKP;33,83
HKT,BKK,QFA;29,68
HKT,BKK,QTR;80,03
HKT,BKK,THA;94,69
HKT,ICN,BCC;53,59
HKT,ICN,KAL;78,9
HKT,ICN,AAR;3,46
HKT,ICN,THA;30,94
HKT,CNX,AIQ;71,48
HKT,CNX,THA;88,44
HKT,DME,TSO;20,94
HKT,OVB,TSO;31,35
HDY,DMK,NOK;35,45
HDY,DMK,AIQ;64,9
HDY,KUL,AXM;82,53
HDY,SIN,TGW;31,18
HDY,BKK,THA;20,76
HDY,CNX,AIQ;49,12
TST,DMK,NOK;62,73
TST,DMK,AIQ;17,46
UTH,DMK,NOK;80,83
UTH,DMK,AIQ;70,83
UTH,HKT,AIQ;98,58
UTH,BKK,BKP;47,28
UTH,BKK,THA;26,55
UTH,CNX,NOK;29,07
SNO,DMK,NOK;74,39
LOE,DMK,NOK;67,93
DAD,REP,SLK;21,36
DAD,REP,SIA;73,77
DAD,REP,VOZ;3,88
DAD,REP,HVN;41,23
DAD,HKG,CPA;77,91
DAD,HKG,HDA;88,06
DAD,MFM,AMU;57,84
DAD,HAN,PIC;26,78
DAD,HAN,RAC;62,28
DAD,HAN,HVN;74,99
DAD,SGN,PIC;42,55
DAD,SGN,RAC;41,22
DAD,SGN,HVN;85,2
DAD,SIN,SLK;86,51
DAD,SIN,SIA;61,24
DAD,SIN,VOZ;22,09
DAD,CAN,CSN;25,1
DAD,CAN,HVN;39,67
DAD,KMG,CES;23,57
DAD,XMN,HVN;74,03
DAD,HGH,HVN;68,43
DAD,CTU,HVN;40,44
DAD,PVG,HVN;90,55
DAD,ICN,KAL;83,14
DAD,ICN,AAR;37,48
DAD,ICN,HVN;91,47
DAD,DLI,HVN;7,32
DAD,BMV,HVN;54,42
DAD,HPH,HVN;91,71
DAD,CXR,HVN;48,62
DAD,PXU,HVN;60,98
DAD,VII,HVN;47,81
DAD,WNZ,HVN;0,17
HAN,FRA,AZA;79,3
HAN,FRA,HVN;13,17
HAN,CDG,AFR;46,24
HAN,CDG,AZA;79,6
HAN,CDG,HVN;49,5
HAN,KHH,UIA;95,28
HAN,KHH,HVN;64,05
HAN,RMQ,MDA;75,67
HAN,TPE,EVA;64,26
HAN,TPE,CAL;49,84
HAN,TPE,HVN;26,1
HAN,NRT,AAL;76,65
HAN,NRT,JAL;67,52
HAN,NRT,HVN;8,53
HAN,FUK,JAL;36,87
HAN,FUK,HVN;97,08
HAN,HND,ANA;88,67
HAN,PUS,KAL;39,05
HAN,PUS,HVN;68,6
HAN,MNL,CEB;54,47
HAN,SVO,AFL;53,05
HAN,PNH,HVN;2,6
HAN,REP,AFR;42,61
HAN,REP,HVN;35,36
HAN,HKG,CPA;15,62
HAN,HKG,CRK;83,72
HAN,HKG,HDA;0,17
HAN,HKG,HVN;33,78
HAN,LPQ,LAO;65,02
HAN,LPQ,HVN;66,04
HAN,VTE,LAO;28,94
HAN,VTE,HVN;78
HAN,MFM,AMU;40,67
HAN,DMK,AIQ;72,45
HAN,DAD,PIC;50,41
HAN,DAD,RAC;65,82
HAN,DAD,HVN;83,82
HAN,SGN,PIC;25,01
HAN,SGN,RAC;41,86
HAN,SGN,HVN;37,76
HAN,RGN,HVN;16,52
HAN,KUL,AXM;15,24
HAN,KUL,MAS;80,99
HAN,KUL,HVN;42,73
HAN,SIN,SLK;74,52
HAN,SIN,SIA;53,4
HAN,SIN,TGW;12,64
HAN,SIN,HVN;29,12
HAN,PEK,CSN;88,01
HAN,PEK,HVN;99,65
HAN,CAN,CSN;98,13
HAN,CAN,HVN;0,78
HAN,NNG,CES;10,97
HAN,CTU,HVN;59,82
HAN,PVG,CES;37,16
HAN,PVG,HVN;9,94
HAN,BKK,QTR;92,39
HAN,BKK,THA;62,45
HAN,BKK,RAC;61,23
HAN,BKK,HVN;74,71
HAN,ICN,KAL;19,92
HAN,ICN,AAR;27,43
HAN,ICN,HVN;58,94
HAN,NGO,JAL;16,36
HAN,NGO,HVN;27,24
HAN,KIX,JAL;21,1
HAN,KIX,HVN;8,35
HAN,DME,HVN;37,19
HAN,HUI,RAC;36,44
HAN,HUI,HVN;4,24
HAN,DLI,RAC;52,41
HAN,DLI,HVN;38,52
HAN,VDH,HVN;94,13
HAN,VCL,HVN;18,1
HAN,TBB,HVN;6,25
HAN,PQC,HVN;66,49
HAN,BMV,RAC;30,62
HAN,BMV,HVN;27,15
HAN,CXR,RAC;42,84
HAN,CXR,HVN;77,63
HAN,VCA,HVN;86,44
HAN,DIN,HVN;1,33
HAN,UIH,HVN;82,42
HAN,PXU,HVN;80,83
HAN,VII,HVN;50,51
SGN,FRA,AZA;14,27
SGN,FRA,HVN;50,07
SGN,CDG,AFR;36,03
SGN,CDG,AZA;70,64
SGN,CDG,HVN;24,83
SGN,AUH,ETD;54,9
SGN,AUH,HVN;97,14
SGN,DXB,UAE;8,11
SGN,DOH,QTR;18,13
SGN,KHH,UIA;33,74
SGN,KHH,CAL;62
SGN,KHH,HVN;37,25
SGN,RMQ,MDA;15,23
SGN,TPE,EVA;16,66
SGN,TPE,CAL;89,76
SGN,TPE,HVN;22,62
SGN,NRT,AAL;47,15
SGN,NRT,JAL;40,29
SGN,NRT,ANA;56,29
SGN,NRT,HVN;74,15
SGN,FUK,JAL;64,01
SGN,FUK,HVN;98,1
SGN,HND,JAL;21,49
SGN,PUS,KAL;35,28
SGN,PUS,HVN;14,12
SGN,MNL,CEB;97,88
SGN,MNL,PAL;86,21
SGN,MNL,HVN;74,86
SGN,ALA,KZR;66,84
SGN,SVO,AFL;65,77
SGN,PNH,QTR;83,04
SGN,PNH,HVN;72,01
SGN,REP,HVN;37,42
SGN,HKG,CPA;82,48
SGN,HKG,CRK;12,32
SGN,HKG,UAL;47
SGN,HKG,HVN;27,09
SGN,PKZ,LAO;72,83
SGN,DMK,AIQ;3
SGN,DAD,PIC;18
SGN,DAD,RAC;11,64
SGN,DAD,HVN;8,74
SGN,HAN,PIC;20,54
SGN,HAN,RAC;22,83
SGN,HAN,HVN;82,63
SGN,RGN,HVN;91,72
SGN,CGK,HVN;4,06
SGN,KUL,AXM;20,2
SGN,KUL,MAS;46,24
SGN,KUL,HVN;25,73
SGN,SIN,JSA;69,53
SGN,SIN,LNI;26,78
SGN,SIN,SIA;85,46
SGN,SIN,TGW;64,89
SGN,SIN,HVN;66,05
SGN,MEL,QFA;2,68
SGN,MEL,HVN;46,4
SGN,SYD,QFA;52,41
SGN,SYD,HVN;67,09
SGN,PEK,CCA;27,83
SGN,CAN,CSN;3,07
SGN,CAN,HVN;68,09
SGN,NNG,CSC;15,43
SGN,FOC,HVN;20,22
SGN,PVG,CES;74,4
SGN,PVG,HVN;18,92
SGN,BKK,THA;55,75
SGN,BKK,THY;16,52
SGN,BKK,RAC;99
SGN,BKK,HVN;24,73
SGN,ICN,KAL;48,99
SGN,ICN,AAR;57,92
SGN,ICN,HVN;54,42
SGN,NGO,HVN;74,13
SGN,KIX,JAL;33,92
SGN,KIX,HVN;10,99
SGN,DME,TSO;13,11
SGN,DME,HVN;87,67
SGN,HUI,RAC;91,97
SGN,HUI,HVN;47,53
SGN,DLI,RAC;74,05
SGN,DLI,HVN;42,85
SGN,VDH,HVN;79,02
SGN,VKG,HVN;14,66
SGN,CAH,HVN;85,35
SGN,VCL,HVN;42,83
SGN,TBB,HVN;42,99
SGN,PQC,PIC;71,55
SGN,PQC,RAC;42,48
SGN,PQC,HVN;35,25
SGN,BMV,PIC;59,25
SGN,BMV,RAC;2,67
SGN,BMV,HVN;49,85
SGN,HPH,PIC;66,49
SGN,HPH,RAC;93,8
SGN,HPH,HVN;35,07
SGN,CXR,PIC;54,32
SGN,CXR,RAC;83,06
SGN,CXR,HVN;57,81
SGN,VCS,HVN;23,79
SGN,UIH,RAC;45,65
SGN,UIH,HVN;36,68
SGN,PXU,HVN;55,26
SGN,VII,PIC;36,16
SGN,VII,RAC;94,39
SGN,VII,HVN;52,49
SGN,THD,HVN;48,54
HEH,MDL,JAB;2,4
HEH,THL,JAB;1,72
HEH,RGN,JAB;59,22
KET,RGN,JAB;30,71
KYP,RGN,JAB;92,18
MDL,DMK,AIQ;61,6
MDL,HEH,JAB;94,49
MDL,MYT,JAB;4,91
MDL,RGN,JAB;23,41
MDL,KMG,CES;89,59
MDL,BKK,ETD;30,29
MDL,BKK,BKP;45,24
MDL,BKK,QTR;22,82
MDL,NYU,JAB;4,8
MYT,MDL,JAB;44,35
MYT,PBU,JAB;68,56
MYT,RGN,JAB;35,03
PBU,MYT,JAB;44,8
AKY,RGN,JAB;83,72
THL,HEH,JAB;50,14
THL,KET,JAB;57,81
THL,RGN,JAB;97,96
RGN,DOH,QTR;16,88
RGN,TPE,CAL;12,03
RGN,NRT,ANA;96,37
RGN,PNH,MXL;11,65
RGN,CCU,AIC;42,01
RGN,DAC,BBC;44,65
RGN,HKG,HDA;82,46
RGN,DMK,NOK;62,61
RGN,DMK,AIQ;15,3
RGN,HAN,HVN;0,56
RGN,SGN,HVN;47,77
RGN,HEH,JAB;27,77
RGN,KYP,JAB;86,89
RGN,MDL,JAB;84,21
RGN,MYT,JAB;12,56
RGN,AKY,JAB;78,4
RGN,THL,JAB;47,84
RGN,KUL,MXL;71,14
RGN,KUL,AXM;65
RGN,KUL,MAS;77,1
RGN,SIN,JSA;82,05
RGN,SIN,MXL;60,77
RGN,SIN,SLK;49,8
RGN,SIN,SIA;66,23
RGN,SIN,TGW;52,02
RGN,SIN,AWA;30,01
RGN,PEK,CCA;52,57
RGN,CAN,MXL;50,87
RGN,CAN,CSN;16,49
RGN,NNG,CES;22,08
RGN,KMG,CCA;79,85
RGN,KMG,CES;48,89
RGN,BKK,MXL;34,78
RGN,BKK,BKP;53,63
RGN,BKK,THA;48,68
RGN,BKK,AWA;48,95
RGN,ICN,MXL;81,89
RGN,ICN,KAL;20,96
RGN,ICN,AAR;63,37
RGN,CNX,JAB;91,51
RGN,NYU,JAB;64,82
UPG,BIK,GIA;22,76
UPG,BIK,SJY;6,4
UPG,TIM,SJY;48,1
UPG,DJJ,GIA;60,63
UPG,DJJ,LNI;41,64
UPG,DJJ,SJY;66,47
UPG,GTO,GIA;98,62
UPG,GTO,LNI;59,73
UPG,GTO,SJY;73,56
UPG,PLW,GIA;87,64
UPG,PLW,LNI;95,63
UPG,PLW,SJY;44,05
UPG,MDC,GIA;64,9
UPG,MDC,LNI;59,09
UPG,PSJ,LNI;41,49
UPG,TTE,GIA;32,26
UPG,TTE,LNI;0,48
UPG,TTE,SJY;44,41
UPG,LUW,LNI;1,44
UPG,LUW,SJY;83,75
UPG,AMQ,GIA;79,24
UPG,AMQ,LNI;45,51
UPG,AMQ,SJY;0,76
UPG,MKW,SJY;18,96
UPG,SOQ,GIA;99,09
UPG,SOQ,SJY;8,16
UPG,CGK,GIA;2,78
UPG,CGK,LNI;47,8
UPG,CGK,SJY;49,26
UPG,KUL,AXM;9,79
UPG,SIN,GIA;55,01
UPG,SIN,SLK;64,63
UPG,SIN,SIA;91,82
UPG,KDI,GIA;72,39
UPG,KDI,LNI;54,27
UPG,KDI,SJY;33,7
UPG,JOG,GIA;52,81
UPG,JOG,LNI;39,71
UPG,BPN,GIA;86,73
UPG,BPN,LNI;66,58
UPG,BPN,SJY;50,94
UPG,TRK,LNI;60,04
UPG,SUB,GIA;34,15
UPG,SUB,LNI;1,69
UPG,SUB,AWQ;5,92
UPG,SUB,SJY;61,39
UPG,DPS,GIA;9,85
UPG,DPS,LNI;49,01
UPG,DPS,AWQ;18,04
UPG,KBU,LNI;73,42
UPG,LOP,GIA;15,59
UPG,PUM,LNI;1,21
UPG,MJU,LNI;58,45
BIK,UPG,GIA;11,59
BIK,UPG,SJY;92,63
BIK,DJJ,GIA;45,64
BIK,DJJ,SJY;75,28
NBX,DJJ,LNI;56,95
NBX,AMQ,LNI;44,55
NBX,KNG,LNI;63,03
TIM,UPG,SJY;91,13
TIM,DJJ,GIA;71,96
TIM,DJJ,SJY;79,46
TIM,DPS,GIA;59,97
DJJ,UPG,GIA;70,52
DJJ,UPG,LNI;59,57
DJJ,UPG,SJY;70,27
DJJ,BIK,GIA;6,67
DJJ,BIK,SJY;42,26
DJJ,NBX,LNI;46,45
DJJ,TIM,GIA;25,54
DJJ,TIM,SJY;1,86
DJJ,MKQ,GIA;96,69
DJJ,MKQ,LNI;36,67
DJJ,MKQ,SJY;92,58
DJJ,MKW,GIA;8,82
DJJ,MKW,SJY;31,5
DJJ,CGK,GIA;13,2
DJJ,CGK,ITK;46,38
MKQ,DJJ,GIA;88,65
MKQ,DJJ,LNI;88,91
MKQ,DJJ,SJY;30,62
GTO,UPG,GIA;69,5
GTO,UPG,LNI;21,25
GTO,UPG,SJY;17,7
GTO,MDC,LNI;89,38
PLW,UPG,GIA;19,76
PLW,UPG,LNI;28,69
PLW,UPG,SJY;60,4
PLW,CGK,GIA;30,35
PLW,CGK,LNI;76,83
PLW,BPN,LNI;15,73
PLW,BPN,SJY;56,34
PLW,SUB,LNI;26,93
MDC,UPG,GIA;96,28
MDC,UPG,LNI;37,94
MDC,GTO,LNI;10,3
MDC,TTE,GIA;93,36
MDC,TTE,LNI;96,98
MDC,TTE,SJY;55,3
MDC,SOQ,LNI;26,78
MDC,CGK,GIA;96,68
MDC,CGK,ITK;59,99
MDC,CGK,LNI;52,95
MDC,SIN,GIA;30,22
MDC,SIN,SLK;42,17
MDC,SIN,SIA;58,7
MDC,NAH,LNI;91,3
MDC,BPN,GIA;12,3
MDC,BPN,LNI;37,75
MDC,SUB,LNI;22,66
MDC,SUB,SJY;73,09
PSJ,UPG,LNI;47,05
TTE,UPG,GIA;28,95
TTE,UPG,LNI;17,55
TTE,UPG,SJY;89,7
TTE,MDC,GIA;53,95
TTE,MDC,LNI;77,68
TTE,MDC,SJY;93,32
